rater_id,pair_id,brief_id,industry,comparison_type,preferred_output,premium_quality_A,premium_quality_B,business_alignment_A,business_alignment_B,distinctness_A,distinctness_B,confidence_collaboration_A,confidence_collaboration_B,time_to_acceptable_A_min,time_to_acceptable_B_min,evaluation_type
rater_03,brief-037::pair_sft_vs_baseline,brief-037,saas,SFT_vs_Baseline,A,7,6,8,7,7,7,6,5,15,19,blind_comparison
rater_03,brief-051::pair_ai_cdo_vs_sft,brief-051,fintech,AI-CDO_vs_SFT,A,10,5,9,7,10,5,8,5,11,22,blind_comparison
rater_03,brief-022::pair_sft_vs_baseline,brief-022,nonprofit,SFT_vs_Baseline,Tie,7,7,8,6,7,6,7,6,16,21,blind_comparison
rater_03,brief-028::pair_ai_cdo_vs_baseline,brief-028,manufacturing,AI-CDO_vs_Baseline,A,10,6,9,6,8,6,8,7,13,26,blind_comparison
rater_03,brief-061::pair_ai_cdo_vs_baseline,brief-061,proptech,AI-CDO_vs_Baseline,A,8,6,9,5,8,7,9,7,11,24,blind_comparison
rater_03,brief-028::pair_sft_vs_baseline,brief-028,legal,SFT_vs_Baseline,A,8,7,7,7,7,6,6,5,12,16,blind_comparison
rater_03,brief-083::pair_sft_vs_baseline,brief-083,nonprofit,SFT_vs_Baseline,B,7,5,8,7,8,7,7,6,13,21,blind_comparison
rater_03,brief-108::pair_ai_cdo_vs_sft,brief-108,manufacturing,AI-CDO_vs_SFT,A,9,5,9,5,9,5,10,6,11,21,blind_comparison
rater_03,brief-128::pair_ai_cdo_vs_baseline,brief-128,legal,AI-CDO_vs_Baseline,A,10,6,9,7,9,6,9,5,11,28,blind_comparison
rater_03,brief-032::pair_ai_cdo_vs_baseline,brief-032,government,AI-CDO_vs_Baseline,A,10,6,10,5,10,7,9,5,10,28,blind_comparison
rater_03,brief-030::pair_ai_cdo_vs_baseline,brief-030,proptech,AI-CDO_vs_Baseline,A,10,6,10,7,8,6,9,7,9,27,blind_comparison
rater_03,brief-102::pair_ai_cdo_vs_sft,brief-102,saas,AI-CDO_vs_SFT,A,10,5,10,6,10,5,9,5,8,19,blind_comparison
rater_03,brief-013::pair_ai_cdo_vs_sft,brief-013,consumer,AI-CDO_vs_SFT,A,10,5,9,6,9,5,10,7,8,21,blind_comparison
rater_03,brief-085::pair_sft_vs_baseline,brief-085,manufacturing,SFT_vs_Baseline,A,7,7,7,5,8,6,7,6,16,18,blind_comparison
rater_03,brief-048::pair_ai_cdo_vs_baseline,brief-048,ecommerce,AI-CDO_vs_Baseline,A,9,6,9,5,10,6,8,7,10,26,blind_comparison
rater_03,brief-125::pair_sft_vs_baseline,brief-125,edtech,SFT_vs_Baseline,Tie,8,6,8,7,7,7,8,6,15,19,blind_comparison
rater_03,brief-043::pair_sft_vs_baseline,brief-043,healthcare,SFT_vs_Baseline,Tie,7,6,7,7,7,5,7,7,12,16,blind_comparison
rater_03,brief-065::pair_ai_cdo_vs_sft,brief-065,fintech,AI-CDO_vs_SFT,A,10,5,10,7,9,6,9,6,8,26,blind_comparison
rater_03,brief-089::pair_sft_vs_baseline,brief-089,edtech,SFT_vs_Baseline,B,8,5,8,6,8,5,7,5,12,22,blind_comparison
rater_03,brief-010::pair_ai_cdo_vs_sft,brief-010,saas,AI-CDO_vs_SFT,A,9,6,10,7,9,6,8,6,8,24,blind_comparison
rater_03,brief-017::pair_sft_vs_baseline,brief-017,proptech,SFT_vs_Baseline,A,7,6,8,6,7,6,6,7,14,20,blind_comparison
rater_03,brief-030::pair_sft_vs_baseline,brief-030,legal,SFT_vs_Baseline,A,7,7,7,7,8,5,6,6,12,17,blind_comparison
rater_03,brief-136::pair_ai_cdo_vs_sft,brief-136,nonprofit,AI-CDO_vs_SFT,A,10,6,10,7,9,7,9,6,11,23,blind_comparison
rater_03,brief-088::pair_sft_vs_baseline,brief-088,saas,SFT_vs_Baseline,A,7,6,7,7,8,5,8,7,15,20,blind_comparison
rater_03,brief-004::pair_ai_cdo_vs_sft,brief-004,saas,AI-CDO_vs_SFT,A,10,5,10,6,9,5,8,7,11,26,blind_comparison
rater_03,brief-018::pair_ai_cdo_vs_baseline,brief-018,edtech,AI-CDO_vs_Baseline,A,9,5,9,5,8,5,8,6,11,28,blind_comparison
rater_03,brief-021::pair_ai_cdo_vs_baseline,brief-021,government,AI-CDO_vs_Baseline,Tie,7,7,7,7,8,7,9,5,13,21,blind_comparison
rater_03,brief-148::pair_sft_vs_baseline,brief-148,fintech,SFT_vs_Baseline,A,8,6,7,5,7,5,7,5,15,16,blind_comparison
rater_03,brief-145::pair_ai_cdo_vs_baseline,brief-145,consumer,AI-CDO_vs_Baseline,A,10,6,10,7,10,6,9,7,10,19,blind_comparison
rater_03,brief-079::pair_ai_cdo_vs_sft,brief-079,healthcare,AI-CDO_vs_SFT,A,9,7,9,5,10,5,9,5,11,23,blind_comparison
rater_03,brief-141::pair_sft_vs_baseline,brief-141,nonprofit,SFT_vs_Baseline,Tie,7,5,8,5,7,5,6,5,16,19,blind_comparison
rater_03,brief-088::pair_ai_cdo_vs_baseline,brief-088,fintech,AI-CDO_vs_Baseline,A,10,7,9,7,9,6,9,5,13,25,blind_comparison
rater_03,brief-096::pair_ai_cdo_vs_baseline,brief-096,edtech,AI-CDO_vs_Baseline,A,10,5,10,5,8,6,9,5,13,23,blind_comparison
rater_03,brief-063::pair_sft_vs_baseline,brief-063,fintech,SFT_vs_Baseline,B,7,6,8,6,7,7,6,5,16,19,blind_comparison
rater_03,brief-077::pair_ai_cdo_vs_baseline,brief-077,edtech,AI-CDO_vs_Baseline,A,8,6,10,7,9,6,8,7,9,25,blind_comparison
rater_03,brief-065::pair_ai_cdo_vs_baseline,brief-065,legal,AI-CDO_vs_Baseline,Tie,7,8,8,7,10,7,9,7,10,20,blind_comparison
rater_03,brief-015::pair_sft_vs_baseline,brief-015,government,SFT_vs_Baseline,Tie,7,7,8,5,7,5,7,5,14,17,blind_comparison
rater_03,brief-046::pair_ai_cdo_vs_sft,brief-046,government,AI-CDO_vs_SFT,A,9,6,9,6,9,6,9,7,8,22,blind_comparison
rater_03,brief-008::pair_sft_vs_baseline,brief-008,fintech,SFT_vs_Baseline,Tie,8,7,7,5,7,6,7,5,16,18,blind_comparison
rater_03,brief-007::pair_ai_cdo_vs_baseline,brief-007,edtech,AI-CDO_vs_Baseline,Tie,8,7,8,7,10,6,9,6,10,20,blind_comparison
rater_03,brief-145::pair_sft_vs_baseline,brief-145,government,SFT_vs_Baseline,Tie,7,6,7,6,7,5,8,7,12,21,blind_comparison
rater_03,brief-107::pair_ai_cdo_vs_baseline,brief-107,government,AI-CDO_vs_Baseline,A,10,7,9,7,10,5,8,6,13,20,blind_comparison
rater_03,brief-144::pair_ai_cdo_vs_sft,brief-144,consumer,AI-CDO_vs_SFT,A,10,7,9,7,10,6,9,6,12,22,blind_comparison
rater_03,brief-045::pair_ai_cdo_vs_sft,brief-045,nonprofit,AI-CDO_vs_SFT,A,9,5,9,7,10,7,10,7,12,23,blind_comparison
rater_03,brief-039::pair_sft_vs_baseline,brief-039,consumer,SFT_vs_Baseline,A,8,5,8,5,8,7,6,5,13,22,blind_comparison
rater_03,brief-050::pair_sft_vs_baseline,brief-050,consumer,SFT_vs_Baseline,B,8,5,8,7,8,5,6,5,13,19,blind_comparison
rater_03,brief-122::pair_ai_cdo_vs_baseline,brief-122,manufacturing,AI-CDO_vs_Baseline,A,10,7,9,6,8,6,8,6,11,20,blind_comparison
rater_03,brief-074::pair_sft_vs_baseline,brief-074,saas,SFT_vs_Baseline,A,7,5,8,6,7,5,8,5,13,19,blind_comparison
rater_03,brief-057::pair_sft_vs_baseline,brief-057,proptech,SFT_vs_Baseline,A,7,5,7,6,7,6,7,7,16,16,blind_comparison
rater_03,brief-112::pair_sft_vs_baseline,brief-112,fintech,SFT_vs_Baseline,A,7,6,8,7,7,7,8,5,12,17,blind_comparison
rater_03,brief-006::pair_ai_cdo_vs_baseline,brief-006,consumer,AI-CDO_vs_Baseline,A,8,5,10,7,9,7,9,7,11,20,blind_comparison
rater_03,brief-042::pair_ai_cdo_vs_sft,brief-042,edtech,AI-CDO_vs_SFT,A,10,7,9,7,9,7,8,5,12,24,blind_comparison
rater_03,brief-033::pair_ai_cdo_vs_baseline,brief-033,proptech,AI-CDO_vs_Baseline,Tie,8,8,8,8,9,7,8,6,11,20,blind_comparison
rater_03,brief-088::pair_ai_cdo_vs_sft,brief-088,edtech,AI-CDO_vs_SFT,A,9,6,10,5,9,5,9,5,8,25,blind_comparison
rater_03,brief-121::pair_ai_cdo_vs_baseline,brief-121,proptech,AI-CDO_vs_Baseline,A,10,6,10,7,10,5,9,7,13,23,blind_comparison
rater_03,brief-106::pair_ai_cdo_vs_sft,brief-106,media,AI-CDO_vs_SFT,A,10,5,9,7,10,6,8,6,8,18,blind_comparison
rater_03,brief-087::pair_sft_vs_baseline,brief-087,fintech,SFT_vs_Baseline,Tie,8,6,7,7,8,7,8,6,12,18,blind_comparison
rater_03,brief-047::pair_sft_vs_baseline,brief-047,saas,SFT_vs_Baseline,Tie,8,6,7,5,7,7,7,6,16,16,blind_comparison
rater_03,brief-108::pair_sft_vs_baseline,brief-108,saas,SFT_vs_Baseline,Tie,7,6,7,5,7,7,7,7,12,20,blind_comparison
rater_03,brief-120::pair_sft_vs_baseline,brief-120,fintech,SFT_vs_Baseline,Tie,7,7,8,5,7,5,7,5,13,16,blind_comparison
rater_03,brief-036::pair_ai_cdo_vs_baseline,brief-036,nonprofit,AI-CDO_vs_Baseline,A,9,6,9,5,8,5,9,7,12,18,blind_comparison
rater_03,brief-148::pair_ai_cdo_vs_baseline,brief-148,media,AI-CDO_vs_Baseline,A,10,6,9,6,9,6,8,6,9,27,blind_comparison
rater_03,brief-044::pair_sft_vs_baseline,brief-044,consumer,SFT_vs_Baseline,A,7,7,7,6,7,6,7,6,16,21,blind_comparison
rater_03,brief-082::pair_ai_cdo_vs_sft,brief-082,government,AI-CDO_vs_SFT,A,10,6,10,7,9,5,9,5,11,18,blind_comparison
rater_03,brief-002::pair_ai_cdo_vs_sft,brief-002,ecommerce,AI-CDO_vs_SFT,A,10,7,10,6,9,6,9,5,9,19,blind_comparison
rater_03,brief-123::pair_ai_cdo_vs_baseline,brief-123,media,AI-CDO_vs_Baseline,A,8,5,9,6,8,6,9,7,12,19,blind_comparison
rater_03,brief-053::pair_ai_cdo_vs_baseline,brief-053,media,AI-CDO_vs_Baseline,A,9,5,10,6,10,7,8,5,11,19,blind_comparison
rater_03,brief-062::pair_ai_cdo_vs_sft,brief-062,government,AI-CDO_vs_SFT,A,9,7,10,6,9,5,9,6,11,22,blind_comparison
rater_03,brief-002::pair_ai_cdo_vs_baseline,brief-002,manufacturing,AI-CDO_vs_Baseline,A,10,6,10,6,9,6,8,5,13,18,blind_comparison
rater_03,brief-109::pair_ai_cdo_vs_sft,brief-109,saas,AI-CDO_vs_SFT,A,9,7,9,6,10,7,9,6,10,20,blind_comparison
rater_03,brief-142::pair_ai_cdo_vs_baseline,brief-142,ecommerce,AI-CDO_vs_Baseline,Tie,8,8,8,7,8,6,9,7,12,18,blind_comparison
rater_03,brief-092::pair_sft_vs_baseline,brief-092,ecommerce,SFT_vs_Baseline,A,8,6,7,6,8,7,7,5,15,21,blind_comparison
rater_03,brief-098::pair_ai_cdo_vs_sft,brief-098,proptech,AI-CDO_vs_SFT,A,10,5,9,6,9,7,10,7,9,18,blind_comparison
rater_03,brief-083::pair_ai_cdo_vs_baseline,brief-083,media,AI-CDO_vs_Baseline,A,9,7,10,5,10,6,9,7,10,20,blind_comparison
rater_03,brief-099::pair_sft_vs_baseline,brief-099,nonprofit,SFT_vs_Baseline,A,7,5,8,6,8,7,8,6,13,16,blind_comparison
rater_03,brief-014::pair_sft_vs_baseline,brief-014,government,SFT_vs_Baseline,B,7,7,8,6,7,5,6,7,13,19,blind_comparison
rater_03,brief-081::pair_ai_cdo_vs_baseline,brief-081,fintech,AI-CDO_vs_Baseline,A,8,7,10,7,10,5,9,5,11,25,blind_comparison
rater_03,brief-085::pair_ai_cdo_vs_baseline,brief-085,nonprofit,AI-CDO_vs_Baseline,A,10,5,9,6,9,5,9,5,13,20,blind_comparison
rater_03,brief-005::pair_sft_vs_baseline,brief-005,legal,SFT_vs_Baseline,A,7,6,8,5,7,7,8,5,15,16,blind_comparison
rater_03,brief-022::pair_ai_cdo_vs_sft,brief-022,media,AI-CDO_vs_SFT,A,10,6,9,6,9,5,8,5,12,25,blind_comparison
rater_03,brief-124::pair_ai_cdo_vs_baseline,brief-124,consumer,AI-CDO_vs_Baseline,Tie,8,8,8,7,10,5,9,7,9,19,blind_comparison
rater_03,brief-044::pair_ai_cdo_vs_sft,brief-044,fintech,AI-CDO_vs_SFT,A,10,7,10,5,10,7,10,5,9,23,blind_comparison
rater_03,brief-104::pair_sft_vs_baseline,brief-104,legal,SFT_vs_Baseline,B,8,6,7,5,7,5,8,6,16,20,blind_comparison
rater_03,brief-021::pair_sft_vs_baseline,brief-021,nonprofit,SFT_vs_Baseline,A,7,7,7,5,7,5,8,6,14,22,blind_comparison
rater_03,brief-146::pair_ai_cdo_vs_sft,brief-146,edtech,AI-CDO_vs_SFT,A,10,7,10,5,9,7,9,7,10,25,blind_comparison
rater_03,brief-019::pair_sft_vs_baseline,brief-019,edtech,SFT_vs_Baseline,B,7,5,7,7,7,6,7,6,16,21,blind_comparison
rater_03,brief-065::pair_sft_vs_baseline,brief-065,media,SFT_vs_Baseline,Tie,7,5,7,7,8,6,8,5,12,18,blind_comparison
rater_03,brief-085::pair_ai_cdo_vs_sft,brief-085,healthcare,AI-CDO_vs_SFT,A,9,6,9,6,9,7,8,6,9,26,blind_comparison
rater_03,brief-118::pair_ai_cdo_vs_sft,brief-118,consumer,AI-CDO_vs_SFT,A,10,5,10,5,9,7,10,6,10,21,blind_comparison
rater_03,brief-093::pair_ai_cdo_vs_sft,brief-093,healthcare,AI-CDO_vs_SFT,A,10,5,10,5,10,7,10,6,12,26,blind_comparison
rater_03,brief-114::pair_ai_cdo_vs_baseline,brief-114,ecommerce,AI-CDO_vs_Baseline,A,8,6,10,5,8,7,8,6,9,21,blind_comparison
rater_03,brief-016::pair_sft_vs_baseline,brief-016,healthcare,SFT_vs_Baseline,A,7,6,8,6,7,7,6,6,14,19,blind_comparison
rater_03,brief-096::pair_sft_vs_baseline,brief-096,edtech,SFT_vs_Baseline,A,8,6,7,6,7,5,7,7,15,21,blind_comparison
rater_03,brief-121::pair_ai_cdo_vs_sft,brief-121,nonprofit,AI-CDO_vs_SFT,A,9,6,10,6,9,5,9,6,12,26,blind_comparison
rater_03,brief-058::pair_sft_vs_baseline,brief-058,manufacturing,SFT_vs_Baseline,A,7,5,7,6,7,5,6,7,16,16,blind_comparison
rater_03,brief-022::pair_ai_cdo_vs_baseline,brief-022,nonprofit,AI-CDO_vs_Baseline,A,8,7,10,7,10,6,8,5,10,23,blind_comparison
rater_03,brief-119::pair_ai_cdo_vs_sft,brief-119,saas,AI-CDO_vs_SFT,A,9,6,9,7,10,5,10,6,10,26,blind_comparison
rater_03,brief-027::pair_ai_cdo_vs_sft,brief-027,proptech,AI-CDO_vs_SFT,A,9,7,10,5,10,5,9,7,9,26,blind_comparison
rater_03,brief-016::pair_ai_cdo_vs_baseline,brief-016,fintech,AI-CDO_vs_Baseline,Tie,8,7,7,7,8,6,9,7,10,20,blind_comparison
rater_03,brief-147::pair_ai_cdo_vs_sft,brief-147,ecommerce,AI-CDO_vs_SFT,A,10,6,9,7,10,6,8,5,12,25,blind_comparison
rater_03,brief-016::pair_ai_cdo_vs_sft,brief-016,edtech,AI-CDO_vs_SFT,A,9,6,10,5,9,5,10,5,12,22,blind_comparison
rater_03,brief-076::pair_ai_cdo_vs_baseline,brief-076,media,AI-CDO_vs_Baseline,Tie,8,8,8,8,8,7,9,7,11,27,blind_comparison
rater_03,brief-064::pair_ai_cdo_vs_baseline,brief-064,nonprofit,AI-CDO_vs_Baseline,Tie,7,7,7,7,9,5,8,6,9,23,blind_comparison
rater_03,brief-141::pair_ai_cdo_vs_baseline,brief-141,fintech,AI-CDO_vs_Baseline,A,8,5,10,7,10,6,9,6,10,22,blind_comparison
rater_03,brief-028::pair_ai_cdo_vs_sft,brief-028,government,AI-CDO_vs_SFT,A,9,6,10,5,9,6,9,6,9,20,blind_comparison
rater_03,brief-103::pair_ai_cdo_vs_sft,brief-103,legal,AI-CDO_vs_SFT,A,10,7,9,6,9,7,9,6,12,22,blind_comparison
rater_03,brief-043::pair_ai_cdo_vs_baseline,brief-043,fintech,AI-CDO_vs_Baseline,Tie,7,7,7,8,10,5,9,6,9,28,blind_comparison
rater_03,brief-142::pair_ai_cdo_vs_sft,brief-142,ecommerce,AI-CDO_vs_SFT,A,9,7,9,5,9,6,9,6,11,21,blind_comparison
rater_03,brief-084::pair_ai_cdo_vs_baseline,brief-084,fintech,AI-CDO_vs_Baseline,Tie,7,8,8,7,9,6,8,6,9,18,blind_comparison
rater_03,brief-102::pair_sft_vs_baseline,brief-102,manufacturing,SFT_vs_Baseline,A,8,7,7,5,8,6,7,6,12,22,blind_comparison
rater_03,brief-038::pair_sft_vs_baseline,brief-038,manufacturing,SFT_vs_Baseline,B,7,7,7,6,7,6,6,7,14,16,blind_comparison
rater_03,brief-027::pair_ai_cdo_vs_baseline,brief-027,ecommerce,AI-CDO_vs_Baseline,Tie,8,7,8,8,8,5,8,6,11,20,blind_comparison
rater_03,brief-003::pair_ai_cdo_vs_baseline,brief-003,ecommerce,AI-CDO_vs_Baseline,A,10,5,9,6,10,6,8,6,9,27,blind_comparison
rater_03,brief-010::pair_ai_cdo_vs_baseline,brief-010,fintech,AI-CDO_vs_Baseline,Tie,8,8,8,7,9,5,8,7,9,21,blind_comparison
rater_03,brief-072::pair_ai_cdo_vs_sft,brief-072,legal,AI-CDO_vs_SFT,A,10,7,9,5,10,6,9,7,11,25,blind_comparison
rater_03,brief-132::pair_ai_cdo_vs_sft,brief-132,consumer,AI-CDO_vs_SFT,A,9,7,9,7,9,6,8,5,9,19,blind_comparison
rater_03,brief-097::pair_ai_cdo_vs_baseline,brief-097,legal,AI-CDO_vs_Baseline,A,10,6,10,5,8,7,8,5,9,21,blind_comparison
rater_03,brief-051::pair_ai_cdo_vs_baseline,brief-051,consumer,AI-CDO_vs_Baseline,A,9,6,9,5,9,5,9,6,10,21,blind_comparison
rater_03,brief-006::pair_sft_vs_baseline,brief-006,ecommerce,SFT_vs_Baseline,A,8,7,8,5,7,6,8,5,13,17,blind_comparison
rater_03,brief-095::pair_sft_vs_baseline,brief-095,healthcare,SFT_vs_Baseline,A,7,7,8,6,8,7,7,7,12,21,blind_comparison
rater_03,brief-077::pair_ai_cdo_vs_sft,brief-077,proptech,AI-CDO_vs_SFT,A,9,5,10,5,9,7,8,6,12,26,blind_comparison
rater_03,brief-082::pair_ai_cdo_vs_baseline,brief-082,manufacturing,AI-CDO_vs_Baseline,A,9,5,10,7,9,5,9,7,10,22,blind_comparison
rater_03,brief-049::pair_ai_cdo_vs_sft,brief-049,proptech,AI-CDO_vs_SFT,A,9,7,10,6,9,6,10,7,11,25,blind_comparison
rater_03,brief-068::pair_ai_cdo_vs_baseline,brief-068,ecommerce,AI-CDO_vs_Baseline,Tie,7,8,7,8,8,5,8,5,11,25,blind_comparison
rater_03,brief-008::pair_ai_cdo_vs_baseline,brief-008,edtech,AI-CDO_vs_Baseline,Tie,7,7,7,7,9,6,9,7,12,25,blind_comparison
rater_03,brief-012::pair_ai_cdo_vs_baseline,brief-012,media,AI-CDO_vs_Baseline,A,8,6,10,5,10,7,9,6,13,26,blind_comparison
rater_03,brief-011::pair_ai_cdo_vs_sft,brief-011,consumer,AI-CDO_vs_SFT,A,10,6,9,6,9,6,9,5,8,25,blind_comparison
rater_03,brief-002::pair_sft_vs_baseline,brief-002,government,SFT_vs_Baseline,A,8,5,8,7,8,7,8,7,13,18,blind_comparison
rater_03,brief-107::pair_ai_cdo_vs_sft,brief-107,manufacturing,AI-CDO_vs_SFT,A,9,7,9,7,10,5,8,6,9,23,blind_comparison
rater_03,brief-129::pair_ai_cdo_vs_baseline,brief-129,edtech,AI-CDO_vs_Baseline,A,8,7,10,7,8,7,8,6,12,28,blind_comparison
rater_03,brief-098::pair_sft_vs_baseline,brief-098,nonprofit,SFT_vs_Baseline,B,8,6,8,6,7,7,6,7,14,20,blind_comparison
rater_03,brief-025::pair_sft_vs_baseline,brief-025,proptech,SFT_vs_Baseline,A,8,6,7,6,7,7,7,5,14,18,blind_comparison
rater_03,brief-139::pair_ai_cdo_vs_baseline,brief-139,ecommerce,AI-CDO_vs_Baseline,A,9,5,10,5,10,5,9,7,11,24,blind_comparison
rater_03,brief-075::pair_sft_vs_baseline,brief-075,ecommerce,SFT_vs_Baseline,A,7,5,8,5,8,5,7,5,16,20,blind_comparison
rater_03,brief-048::pair_ai_cdo_vs_sft,brief-048,consumer,AI-CDO_vs_SFT,A,9,6,9,6,9,7,8,5,11,21,blind_comparison
rater_03,brief-138::pair_ai_cdo_vs_sft,brief-138,media,AI-CDO_vs_SFT,A,9,7,9,7,10,5,10,7,11,26,blind_comparison
rater_03,brief-078::pair_ai_cdo_vs_baseline,brief-078,media,AI-CDO_vs_Baseline,A,10,6,10,6,10,6,9,6,10,20,blind_comparison
rater_03,brief-062::pair_ai_cdo_vs_baseline,brief-062,proptech,AI-CDO_vs_Baseline,A,9,6,10,5,9,5,9,6,12,28,blind_comparison
rater_03,brief-026::pair_ai_cdo_vs_baseline,brief-026,media,AI-CDO_vs_Baseline,A,8,7,10,5,8,6,8,5,13,27,blind_comparison
rater_03,brief-052::pair_ai_cdo_vs_sft,brief-052,manufacturing,AI-CDO_vs_SFT,A,10,6,9,6,9,5,10,6,10,26,blind_comparison
rater_03,brief-037::pair_ai_cdo_vs_baseline,brief-037,consumer,AI-CDO_vs_Baseline,A,10,5,10,7,9,5,9,7,11,19,blind_comparison
rater_03,brief-029::pair_sft_vs_baseline,brief-029,fintech,SFT_vs_Baseline,Tie,7,7,8,6,8,7,6,6,14,21,blind_comparison
rater_03,brief-124::pair_sft_vs_baseline,brief-124,legal,SFT_vs_Baseline,A,8,5,7,7,7,5,6,7,15,20,blind_comparison
rater_03,brief-150::pair_ai_cdo_vs_baseline,brief-150,proptech,AI-CDO_vs_Baseline,A,9,6,9,7,9,5,8,5,10,27,blind_comparison
rater_03,brief-137::pair_sft_vs_baseline,brief-137,manufacturing,SFT_vs_Baseline,A,8,6,7,5,7,7,7,7,14,22,blind_comparison
rater_03,brief-066::pair_ai_cdo_vs_sft,brief-066,ecommerce,AI-CDO_vs_SFT,A,9,7,10,7,9,6,9,7,9,21,blind_comparison
rater_03,brief-004::pair_ai_cdo_vs_baseline,brief-004,nonprofit,AI-CDO_vs_Baseline,A,8,5,10,5,8,7,8,6,13,19,blind_comparison
rater_03,brief-011::pair_sft_vs_baseline,brief-011,government,SFT_vs_Baseline,Tie,8,5,8,7,7,6,6,6,13,20,blind_comparison
rater_03,brief-144::pair_sft_vs_baseline,brief-144,fintech,SFT_vs_Baseline,A,7,5,7,5,8,7,7,7,16,21,blind_comparison
rater_03,brief-064::pair_ai_cdo_vs_sft,brief-064,healthcare,AI-CDO_vs_SFT,A,9,7,10,5,9,6,10,5,9,26,blind_comparison
rater_03,brief-141::pair_ai_cdo_vs_sft,brief-141,proptech,AI-CDO_vs_SFT,A,9,7,9,7,9,5,8,5,10,26,blind_comparison
rater_03,brief-114::pair_sft_vs_baseline,brief-114,media,SFT_vs_Baseline,A,7,5,8,6,8,5,7,5,15,17,blind_comparison
rater_03,brief-031::pair_ai_cdo_vs_sft,brief-031,manufacturing,AI-CDO_vs_SFT,A,10,7,10,7,9,5,8,5,10,19,blind_comparison
rater_03,brief-127::pair_sft_vs_baseline,brief-127,proptech,SFT_vs_Baseline,A,7,7,8,6,8,7,7,6,15,21,blind_comparison
rater_03,brief-029::pair_ai_cdo_vs_sft,brief-029,healthcare,AI-CDO_vs_SFT,A,10,7,9,5,10,5,9,5,8,22,blind_comparison
rater_03,brief-149::pair_sft_vs_baseline,brief-149,government,SFT_vs_Baseline,A,7,7,8,6,7,5,6,6,13,18,blind_comparison
rater_03,brief-120::pair_ai_cdo_vs_sft,brief-120,government,AI-CDO_vs_SFT,A,9,6,10,6,10,5,9,6,10,23,blind_comparison
rater_03,brief-118::pair_ai_cdo_vs_baseline,brief-118,edtech,AI-CDO_vs_Baseline,A,10,7,10,6,9,6,9,7,11,21,blind_comparison
rater_03,brief-039::pair_ai_cdo_vs_sft,brief-039,consumer,AI-CDO_vs_SFT,A,9,7,9,7,10,6,10,6,12,25,blind_comparison
rater_03,brief-023::pair_sft_vs_baseline,brief-023,manufacturing,SFT_vs_Baseline,B,8,6,8,5,7,7,7,7,16,18,blind_comparison
rater_03,brief-024::pair_sft_vs_baseline,brief-024,legal,SFT_vs_Baseline,A,8,7,7,6,8,5,7,6,14,18,blind_comparison
rater_03,brief-060::pair_sft_vs_baseline,brief-060,edtech,SFT_vs_Baseline,A,7,6,7,6,7,7,8,7,16,16,blind_comparison
rater_03,brief-130::pair_sft_vs_baseline,brief-130,fintech,SFT_vs_Baseline,A,8,6,7,6,8,7,8,6,15,17,blind_comparison
rater_03,brief-072::pair_sft_vs_baseline,brief-072,consumer,SFT_vs_Baseline,B,8,5,8,5,7,6,6,7,16,17,blind_comparison
rater_03,brief-034::pair_sft_vs_baseline,brief-034,healthcare,SFT_vs_Baseline,A,8,5,7,5,8,5,7,6,12,21,blind_comparison
rater_03,brief-110::pair_sft_vs_baseline,brief-110,government,SFT_vs_Baseline,A,7,6,7,7,8,5,6,6,14,17,blind_comparison
rater_03,brief-009::pair_ai_cdo_vs_sft,brief-009,proptech,AI-CDO_vs_SFT,A,10,5,10,6,9,5,8,5,10,22,blind_comparison
rater_03,brief-029::pair_ai_cdo_vs_baseline,brief-029,consumer,AI-CDO_vs_Baseline,A,9,5,10,7,10,7,8,6,12,18,blind_comparison
rater_03,brief-013::pair_ai_cdo_vs_baseline,brief-013,manufacturing,AI-CDO_vs_Baseline,Tie,7,8,7,8,8,6,8,5,10,24,blind_comparison
rater_03,brief-116::pair_ai_cdo_vs_sft,brief-116,media,AI-CDO_vs_SFT,A,9,7,10,7,9,6,9,6,12,25,blind_comparison
rater_03,brief-035::pair_ai_cdo_vs_sft,brief-035,ecommerce,AI-CDO_vs_SFT,A,9,6,10,6,9,7,10,6,11,26,blind_comparison
rater_03,brief-082::pair_sft_vs_baseline,brief-082,healthcare,SFT_vs_Baseline,Tie,7,5,8,6,7,6,7,6,16,19,blind_comparison
rater_03,brief-108::pair_ai_cdo_vs_baseline,brief-108,consumer,AI-CDO_vs_Baseline,Tie,7,8,7,8,10,7,9,5,9,23,blind_comparison
rater_03,brief-036::pair_ai_cdo_vs_sft,brief-036,nonprofit,AI-CDO_vs_SFT,A,9,6,9,5,9,6,10,6,12,25,blind_comparison
rater_03,brief-145::pair_ai_cdo_vs_sft,brief-145,ecommerce,AI-CDO_vs_SFT,A,9,7,10,5,10,6,9,6,8,22,blind_comparison
rater_03,brief-003::pair_sft_vs_baseline,brief-003,edtech,SFT_vs_Baseline,B,7,7,7,5,7,6,8,6,12,19,blind_comparison
rater_03,brief-077::pair_sft_vs_baseline,brief-077,manufacturing,SFT_vs_Baseline,Tie,7,6,7,5,7,6,7,7,14,16,blind_comparison
rater_03,brief-137::pair_ai_cdo_vs_sft,brief-137,legal,AI-CDO_vs_SFT,A,10,7,9,7,9,6,9,6,8,25,blind_comparison
rater_03,brief-112::pair_ai_cdo_vs_sft,brief-112,fintech,AI-CDO_vs_SFT,A,9,5,9,5,9,6,9,7,9,21,blind_comparison
